LPdom_LBVwil	3L	12147046	12214941	0.04639254	0.00309303	0.32067847	0.46536571	1.1205107	-3.76667342	3.65296726
LPdom_LBVwil	3L	12214945	12292152	0.06743177	0.00259609	0.02130957	0.09637385	1.07290151	-3.20646313	3.79108818
LPdom_LBVwil	3L	12292195	12373431	0.05981485	0.00264195	0.20825485	0.10193142	1.21703574	-4.79880348	4.67094027
LPdom_LBVwil	3L	12373445	12421848	0.04156572	0.00379642	0.14866192	0.03822775	0.79799011	-2.31428549	3.02528782
LPdom_LBVwil	3L	12421882	12450546	0.03982205	0.0067117	0.28962612	0.30675917	0.77399318	-1.49099327	2.70805006
LPdom_LBVwil	3L	12450555	12485843	0.04550996	0.00588677	0.07950996	-0.06452019	0.86256487	-2.11866596	4.37014351
LPdom_LBVwil	3L	12485895	12519355	0.05822071	0.00534292	0.03264784	0.03055427	0.82429688	-3.39704981	2.71101964
LPdom_LBVwil	3L	12519393	12546858	0.0289984	0.00692079	0.12700698	0.12877111	0.68821773	-1.88417758	2.54913125
LPdom_LBVwil	3L	12546859	12575537	0.06160481	0.00604003	0.3030742	0.19814301	0.78187058	-1.83761767	2.56520658
LPdom_LBVwil	3L	12575540	12660575	0.05776133	0.00223798	0.00356612	0.05566876	0.95352233	-3.28932638	3.08015219
LPdom_LBVwil	3L	12660598	12720721	0.06276697	0.00309175	0.02073197	0.11707152	1.1971606	-5.00523654	3.47638436
LPdom_LBVwil	3L	12720735	12757946	0.04934252	0.00432613	0.08948645	0.0735321	0.85685938	-3.19711378	3.7030125
LPdom_LBVwil	3L	12757953	12800298	0.0463775	0.004364	0.48683157	0.45033149	0.89006107	-2.08155452	4.75734805
LPdom_LBVwil	3L	12800361	12877673	0.06048672	0.0024186	0.30420535	0.19168753	1.30728127	-4.41935268	8.33621919
LPdom_LBVwil	3L	12877698	12958471	0.06139409	0.00236504	-0.4287416	-0.31487309	1.23154725	-4.26055661	2.78880367
LPdom_LBVwil	3L	12958486	13001750	0.05415492	0.00386152	-0.09969337	-0.14315001	0.97907367	-3.74157494	4.59603694
LPdom_LBVwil	3L	13001752	13051136	0.05656296	0.00406075	-0.31502642	-0.42433248	1.10236496	-3.19574101	2.92235735
LPdom_LBVwil	3L	13051152	13084931	0.05254328	0.00499878	-0.32359603	-0.25642127	0.98021968	-3.50270815	2.15467985
LPdom_LBVwil	3L	13084941	13119404	0.05535228	0.00518093	-0.24345042	-0.19482534	1.02533385	-2.97739173	3.56083533
LPdom_LBVwil	3L	13119413	13168977	0.05490687	0.00358092	-0.00809742	-0.02207077	1.02354952	-2.63207838	6.40160524
LPdom_LBVwil	3L	13170879	13219317	0.03822936	0.003667	-0.44506991	-0.36792054	0.98397211	-5.32377869	3.65474671
LPdom_LBVwil	3L	13219327	13258957	0.06635864	0.00460005	-0.34429438	-0.29337763	1.04079474	-3.29573067	3.06961795
LPdom_LBVwil	3L	13258958	13316017	0.04070337	0.00341785	-0.16380475	-0.16927746	0.6859223	-2.20964551	2.46232384
LPdom_LBVwil	3L	13316023	13355146	0.04667497	0.00444321	-0.15406567	-0.12796705	0.89099734	-4.70059451	2.43848649
LPdom_LBVwil	3L	13355148	13402908	0.05546121	0.00364397	-0.56166096	-0.58617799	1.12759182	-4.88939774	3.33985437
LPdom_LBVwil	3L	13402914	13456166	0.03743345	0.003387	-0.13216955	-0.09650844	0.88149673	-2.836688	2.42943836
LPdom_LBVwil	3L	13456176	13499680	0.03540282	0.00396134	-0.41532516	-0.36567724	0.95936272	-3.2501608	2.72655409
LPdom_LBVwil	3L	13499719	13538037	0.04663718	0.00473436	-0.08351583	-0.19311051	0.92732895	-2.40921541	3.19859308
LPdom_LBVwil	3L	13538041	13589506	0.05748912	0.00341709	-0.20088172	-0.08118889	1.05076302	-5.37041104	2.95441295
LPdom_LBVwil	3L	13589516	13643911	0.07147402	0.00356289	-0.06595193	0.03261991	1.14248042	-4.15168962	3.72604142
LPdom_LBVwil	3L	13643917	13701425	0.05994951	0.00337166	-0.05045774	-0.07501114	0.95325069	-3.42669698	2.54774187
LPdom_LBVwil	3L	13701765	13816983	0.0480141	0.00173341	-0.29990872	-0.07899557	1.48439269	-6.99510046	2.81654416
LPdom_LBVwil	3L	13817000	13961477	0.03134129	0.00128763	-0.18841977	0.00121031	1.03971349	-4.77131801	3.86904741
LPdom_LBVwil	3L	13961544	14006369	0.05339492	0.00483925	0.2617638	0.03169647	1.33902899	-2.90131285	5.49899943
LPdom_LBVwil	3L	14006420	14052867	0.06840411	0.00452404	-0.09082187	-0.24210519	1.13080348	-3.1615843	4.23748932
LPdom_LBVwil	3L	14052919	14078540	0.06008834	0.0070053	0.01022562	0.09739561	1.17209703	-3.00195902	3.43597071
LPdom_LBVwil	3L	14078541	14109561	0.05570799	0.00586575	0.6201415	0.60163346	0.92549472	-2.07984969	3.15334788
LPdom_LBVwil	3L	14109578	14140825	0.06422406	0.00617948	0.69760059	0.70474589	0.87124395	-2.9766262	4.01772311
LPdom_LBVwil	3L	14140826	14171161	0.07362683	0.00628983	0.60828531	0.41578744	1.17013874	-2.74251987	4.16462884
LPdom_LBVwil	3L	14171172	14194706	0.07906048	0.00753653	0.24300731	0.14347258	0.87855843	-2.23067854	3.07710477
LPdom_LBVwil	3L	14194709	14221663	0.07321062	0.00683533	0.04448787	0.10315011	0.83067754	-2.70551157	2.14617559
LPdom_LBVwil	3L	14221721	14247453	0.07567709	0.00648285	0.10491396	0.14677778	0.9113812	-2.66471766	3.60048379
LPdom_LBVwil	3L	14247459	14281320	0.06409031	0.00505027	-0.00817695	0.10342926	0.87986191	-3.08863273	1.99099733
LPdom_LBVwil	3L	14281328	14329028	0.07072216	0.00409843	0.41389846	0.44944494	0.96720524	-2.50785628	3.50763911
LPdom_LBVwil	3L	14329033	14362968	0.07232013	0.00498492	0.17164602	0.09765434	0.98402723	-2.53390586	2.97382953
LPdom_LBVwil	3L	14362969	14394992	0.04996154	0.00676614	0.67672825	0.64801052	1.14353195	-2.87605309	4.71836054
LPdom_LBVwil	3L	14394994	14434273	0.04745426	0.0054323	0.27758995	0.35637816	0.98625308	-3.25127108	3.85708139
LPdom_LBVwil	3L	14434279	14497991	0.04825572	0.00294725	0.49262491	0.24125432	1.1257456	-2.83518912	4.31562795
LPdom_LBVwil	3L	14497994	14523529	0.05313765	0.00739975	0.40936075	0.35780497	0.76117264	-1.99339462	3.22540789
LPdom_LBVwil	3L	14523536	14588402	0.05453274	0.00348451	0.09931648	-0.16945424	1.2959287	-3.33043547	3.60330654
LPdom_LBVwil	3L	14588499	14647971	0.04616974	0.00306076	0.27907791	0.21606346	1.16841531	-2.32482385	7.40365395
LPdom_LBVwil	3L	14647978	14685199	0.06096898	0.00492397	0.21066291	0.27014073	0.83435358	-2.88732939	3.83709273
LPdom_LBVwil	3L	14685202	14709007	0.0716774	0.00786118	0.36887422	0.30651609	0.95293795	-2.65504379	3.55342504
LPdom_LBVwil	3L	14709012	14737809	0.07159557	0.00590368	0.39873416	0.42096669	0.96311166	-3.44612502	3.74847374
LPdom_LBVwil	3L	14737816	14771950	0.03678919	0.00516136	-0.00987817	-0.03760431	0.81198029	-2.45150678	2.99114107
LPdom_LBVwil	3L	14771965	14790039	0.04430682	0.00965089	0.09531947	0.07047402	0.8344132	-2.09735502	2.48863869
LPdom_LBVwil	3L	14790056	14841571	0.07464993	0.00330361	0.11441589	0.05791429	1.17307386	-3.12998105	8.43543643
LPdom_LBVwil	3L	14841672	14870711	0.07736307	0.00577573	-0.05171536	0.01885876	0.90813614	-3.67583721	2.21793365
LPdom_LBVwil	3L	14870712	14894971	0.0536928	0.00739053	-0.01469743	0.09282617	0.68469399	-2.93208476	1.94097889
LPdom_LBVwil	3L	14894985	14919104	0.03828499	0.0079996	0.52767983	0.54221109	0.6383419	-1.21369435	2.69758215
LPdom_LBVwil	3L	14919124	14954891	0.03359377	0.00469734	0.25935996	0.23075023	0.77390014	-2.75095081	5.47289385
LPdom_LBVwil	3L	14954917	14987676	0.03299339	0.00529637	0.49470153	0.44970508	0.89018029	-1.83764053	3.43405437
LPdom_LBVwil	3L	14987679	15018178	0.01750992	0.00536362	-0.01484427	-0.05817874	0.72631751	-2.13225775	2.8522741
LPdom_LBVwil	3L	15018205	15046580	0.02317286	0.0058013	0.45055784	0.50600043	0.61431678	-1.64909805	2.24338297
LPdom_LBVwil	3L	15046663	15084860	0.02680869	0.00415012	0.06096459	0.0795827	0.88717364	-4.19023621	4.74805073
LPdom_LBVwil	3L	15084872	15109823	0.01726851	0.00698624	0.11997071	0.15746303	0.80364907	-3.70247269	3.0632853
LPdom_LBVwil	3L	15109830	15133183	0.03243492	0.00739012	0.20706154	0.23893392	0.76295602	-2.37384551	2.32363779
LPdom_LBVwil	3L	15133187	15170200	0.02203486	0.00433815	0.127637	0.14668085	0.79469303	-3.4843614	2.42284165
LPdom_LBVwil	3L	15170207	15192185	0.03636584	0.00815691	0.08173208	0.0170284	0.78379773	-3.37716525	2.5331066
LPdom_LBVwil	3L	15192188	15216288	0.05788394	0.0074113	0.23123614	0.16042522	0.80911877	-1.90460639	2.53172873
LPdom_LBVwil	3L	15216292	15240821	0.03786391	0.00704882	0.0833175	0.0969832	0.76527269	-2.31821504	3.13915788
LPdom_LBVwil	3L	15240829	15256461	0.0318337	0.00997744	0.13260126	0.15225509	0.54966933	-1.70741634	1.57576603
LPdom_LBVwil	3L	15256466	15311134	0.02527558	0.00312323	0.08836618	0.07604552	0.98867206	-6.50803024	5.81796979
LPdom_LBVwil	3L	15311151	15335559	0.03108552	0.00750026	0.51338884	0.39479525	0.89682011	-2.10936358	3.84866817
LPdom_LBVwil	3L	15335562	15372940	0.02490603	0.00453782	0.04156429	0.09926381	0.92809712	-3.49658659	3.29276423
LPdom_LBVwil	3L	15372941	15393491	0.02591629	0.00783885	0.18937317	0.22985708	0.74908592	-2.15995329	2.94127382
LPdom_LBVwil	3L	15393495	15416294	0.03955792	0.00750048	-0.33059874	-0.20777193	0.97398807	-3.57343737	1.92087153
LPdom_LBVwil	3L	15416295	15440050	0.03926005	0.0074888	0.01300937	-0.03758484	0.75707153	-2.40895044	2.19099224
LPdom_LBVwil	3L	15440052	15469143	0.03548797	0.00644018	0.01579795	0.07011946	1.05544498	-4.16491614	3.33018136
LPdom_LBVwil	3L	15469172	15538621	0.04339518	0.00298072	0.14599736	0.20749264	1.07471004	-5.42914431	3.25998003
LPdom_LBVwil	3L	15538671	15662075	0.0641604	0.00146451	-0.62832413	-0.42666141	1.47429341	-6.1612598	6.17643894
LPdom_LBVwil	3L	15662085	15688427	0.06520189	0.00718728	-0.0627996	-0.02129246	0.68807211	-2.39286371	1.99279905
LPdom_LBVwil	3L	15688428	15734859	0.06447807	0.00405565	-0.47018485	-0.10133932	1.5975845	-8.47317902	1.8493505
LPdom_LBVwil	3L	15734860	15763174	0.06230848	0.00660647	0.28736907	0.18599442	1.116998	-2.40113743	6.27950196
LPdom_LBVwil	3L	15763198	15802164	0.06418683	0.00494448	-0.02479709	0.05749061	0.97667431	-4.92684818	2.56566215
LPdom_LBVwil	3L	15802178	15831298	0.05803719	0.00582867	0.00612984	-0.06579108	0.85218995	-2.14689387	2.66948286
LPdom_LBVwil	3L	15831300	15866031	0.0563559	0.00563138	-0.06423934	-0.01844166	0.82125515	-2.51794136	3.32395274
LPdom_LBVwil	3L	15866034	15901682	0.06514771	0.00483381	0.10985283	0.0719893	1.09907764	-5.81965739	3.64792939
LPdom_LBVwil	3L	15901686	16020397	0.03930176	0.0014666	0.16961052	0.13449215	2.01983053	-8.34455132	8.34287786
LPdom_LBVwil	3L	16020405	16090944	0.04551333	0.0026181	0.34072512	0.36085208	1.10552665	-5.94463717	4.81338465
LPdom_LBVwil	3L	16090945	16242917	0.04542116	0.00124578	0.42578426	0.37100459	1.0185421	-2.41712004	7.02896869
