5	0.29417
5	0.29414
5	0.29426
5	0.29426
5	0.29420
5	0.29425
5	0.29437
5	0.29414
5	0.29434
5	0.29499
5	0.29470
5	0.29489
5	0.29488
5	0.29487
5	0.29476
5	0.29490
5	0.29475
5	0.29490
5	0.29478
5	0.29449
5	0.29448
5	0.29454
5	0.29449
5	0.29458
5	0.29446
5	0.29442
5	0.29439
5	0.29438
5	0.29458
5	0.29393
5	0.29377
5	0.29363
5	0.29389
5	0.29375
5	0.29386
5	0.29379
5	0.29390
5	0.29394
5	0.29377
5	0.29404
5	0.29396
5	0.29405
5	0.29406
5	0.29384
5	0.29401
5	0.29398
5	0.29382
5	0.29408
5	0.29402
5	0.29367
5	0.29378
5	0.29378
5	0.29363
5	0.29375
5	0.29347
5	0.29365
5	0.29361
5	0.29365
5	0.29376
5	0.29422
5	0.29420
5	0.29438
5	0.29410
5	0.29407
5	0.29410
5	0.29420
5	0.29407
5	0.29417
5	0.29392
5	0.29358
5	0.29365
5	0.29367
5	0.29359
5	0.29390
5	0.29375
5	0.29340
5	0.29364
5	0.29371
5	0.29365
6	0.29621
6	0.29653
6	0.29634
6	0.29625
6	0.29619
6	0.29642
6	0.29654
6	0.29644
6	0.29635
6	0.29648
6	0.29678
6	0.29665
6	0.29689
6	0.29674
6	0.29672
6	0.29672
6	0.29675
6	0.29670
6	0.29676
6	0.29671
6	0.29730
6	0.29749
6	0.29754
6	0.29723
6	0.29741
6	0.29711
6	0.29753
6	0.29707
6	0.29707
6	0.30130
6	0.29677
6	0.29591
6	0.29622
6	0.29621
6	0.29608
6	0.29628
6	0.29610
6	0.29616
6	0.29658
6	0.29653
6	0.29657
6	0.29668
6	0.29690
6	0.29772
6	0.29643
6	0.29676
6	0.30126
6	0.29676
6	0.29716
6	0.29667
6	0.29715
6	0.29657
6	0.29666
6	0.29658
6	0.29667
6	0.29663
6	0.29686
6	0.29659
6	0.29663
6	0.29700
6	0.29495
6	0.29711
6	0.29689
6	0.30133
6	0.29704
6	0.29734
6	0.29670
6	0.29721
6	0.29708
6	0.29648
6	0.29739
6	0.29731
6	0.29613
6	0.29732
6	0.29718
6	0.29755
6	0.29731
6	0.29617
6	0.29746
6	0.29728
6	0.29499
6	0.29584
6	0.29563
6	0.29554
6	0.29592
6	0.29553
6	0.29544
6	0.29583
6	0.29558
6	0.29545
6	0.29747
6	0.29705
6	0.29732
6	0.29729
6	0.29780
6	0.29736
6	0.29762
6	0.30163
6	0.29732
6	0.29754
7	0.29810
7	0.29896
7	0.29724
7	0.30246
7	0.29820
7	0.29934
7	0.29841
7	0.29909
7	0.29822
7	0.30213
7	0.29850
7	0.29775
7	0.29818
7	0.29787
7	0.30268
7	0.29826
7	0.30168
7	0.29837
7	0.30079
7	0.29875
7	0.29893
7	0.29856
7	0.29867
7	0.29864
7	0.29954
7	0.29912
7	0.30289
7	0.29900
7	0.29935
7	0.29960
7	0.29748
7	0.29988
7	0.29798
7	0.29735
7	0.29869
7	0.29814
7	0.29782
7	0.29828
7	0.30178
7	0.29772
7	0.29821
7	0.29722
7	0.30185
7	0.29879
7	0.29716
7	0.29713
7	0.29767
7	0.29783
7	0.29703
7	0.29803
7	0.29853
7	0.29931
7	0.29808
7	0.29920
7	0.29813
7	0.29876
7	0.29602
7	0.29916
7	0.29838
7	0.29852
7	0.30060
7	0.29802
7	0.29848
7	0.29818
7	0.29829
7	0.29891
7	0.29837
7	0.29925
7	0.29803
7	0.29879
7	0.29943
7	0.29899
7	0.29886
7	0.29976
7	0.29943
7	0.29883
7	0.29889
7	0.29942
7	0.29870
7	0.29925
7	0.30315
7	0.30008
7	0.29938
7	0.29983
7	0.29946
7	0.29809
7	0.29987
7	0.29937
7	0.30392
7	0.30082
7	0.29811
7	0.29874
7	0.29782
7	0.29936
7	0.29594
7	0.30132
7	0.29647
7	0.29867
7	0.30139
7	0.30143
8	0.30679
8	0.29981
8	0.30307
8	0.30457
8	0.30260
8	0.30612
8	0.30632
8	0.30570
8	0.30263
8	0.30270
8	0.30185
8	0.30128
8	0.30553
8	0.30287
8	0.30141
8	0.30273
8	0.29984
8	0.30195
8	0.30091
8	0.30233
8	0.30275
8	0.30271
8	0.30147
8	0.30145
8	0.30138
8	0.30070
8	0.30519
8	0.30422
8	0.30332
8	0.30352
8	0.30181
8	0.30225
8	0.30153
8	0.30195
8	0.30193
8	0.30141
8	0.30627
8	0.30339
8	0.30214
8	0.30198
8	0.30087
8	0.30278
8	0.30302
8	0.30259
8	0.30186
8	0.30252
8	0.30498
8	0.30600
8	0.30279
8	0.30359
8	0.30270
8	0.30338
8	0.30284
8	0.30280
8	0.30577
8	0.30330
8	0.30222
8	0.30492
8	0.30386
8	0.30235
8	0.30181
8	0.30149
8	0.30074
8	0.30772
8	0.30344
8	0.30176
8	0.30219
8	0.30257
8	0.30125
8	0.30012
8	0.30387
8	0.30555
8	0.30273
8	0.30287
8	0.30550
8	0.30236
8	0.30543
8	0.30561
8	0.30397
8	0.30301
8	0.30327
8	0.30328
8	0.30371
8	0.30269
8	0.30467
8	0.30599
8	0.30348
8	0.30385
8	0.30004
8	0.30275
8	0.30167
8	0.30153
8	0.30180
8	0.30163
8	0.30157
8	0.30268
8	0.30295
8	0.30197
8	0.30247
8	0.30138
9	0.30543
9	0.30513
9	0.30649
9	0.30823
9	0.30690
9	0.30650
9	0.30685
9	0.30698
9	0.30671
9	0.30459
9	0.30995
9	0.30965
9	0.30730
9	0.30783
9	0.30702
9	0.30860
9	0.30949
9	0.30932
9	0.30881
9	0.30787
9	0.30798
9	0.30610
9	0.30773
9	0.30361
9	0.30779
9	0.30395
9	0.30357
9	0.30830
9	0.30684
9	0.30736
9	0.30464
9	0.30398
9	0.30686
9	0.30524
9	0.30669
9	0.30640
9	0.30627
9	0.30318
9	0.30908
9	0.30558
9	0.30537
9	0.30627
9	0.30907
9	0.30745
9	0.30450
9	0.30416
9	0.30917
9	0.30432
9	0.30448
9	0.30942
9	0.30677
9	0.30765
9	0.30851
9	0.30935
9	0.30725
9	0.30515
9	0.30607
9	0.30866
9	0.30751
9	0.30698
9	0.30618
9	0.30744
9	0.30546
9	0.30711
9	0.30922
9	0.30603
9	0.30797
9	0.30243
9	0.30480
9	0.30604
9	0.31072
9	0.30304
9	0.30879
9	0.30705
9	0.30763
9	0.31091
9	0.30480
9	0.30473
9	0.31105
9	0.30502
9	0.30716
9	0.30726
9	0.31042
9	0.30499
9	0.30661
9	0.30417
9	0.30801
9	0.30934
9	0.30319
9	0.30999
9	0.30688
9	0.30682
9	0.30625
9	0.30368
9	0.30966
9	0.30612
9	0.30475
9	0.30690
9	0.30965
9	0.30888
10	0.31171
10	0.31086
10	0.30919
10	0.30837
10	0.31268
10	0.31134
10	0.31301
10	0.31457
10	0.31413
10	0.30970
10	0.31097
10	0.31038
10	0.30837
10	0.31309
10	0.31235
10	0.31241
10	0.31343
10	0.31334
10	0.31401
10	0.31219
10	0.30654
10	0.30715
10	0.31049
10	0.31064
10	0.31325
10	0.30768
10	0.30986
10	0.30937
10	0.31019
10	0.30854
10	0.31277
10	0.31200
10	0.30839
10	0.31145
10	0.31531
10	0.31095
10	0.31261
10	0.31695
10	0.31106
10	0.30855
10	0.31563
10	0.31346
10	0.31196
10	0.31443
10	0.31296
10	0.31228
10	0.31390
10	0.30938
10	0.31311
10	0.31203
10	0.30819
10	0.31010
10	0.31114
10	0.31303
10	0.31372
10	0.31095
10	0.31315
10	0.30960
10	0.31377
10	0.30986
10	0.31371
10	0.31042
10	0.31232
10	0.31404
10	0.31398
10	0.30985
10	0.30894
10	0.31300
10	0.31013
10	0.30850
10	0.31399
10	0.30903
10	0.31453
10	0.31012
10	0.31132
10	0.30979
10	0.30689
10	0.31453
10	0.31075
10	0.31112
10	0.31036
10	0.31054
10	0.31014
10	0.31025
10	0.31113
10	0.31090
10	0.31150
10	0.30826
10	0.31477
10	0.31356
10	0.31274
10	0.30967
10	0.31023
10	0.31244
10	0.30742
10	0.31356
10	0.31382
10	0.30975
10	0.30917
10	0.31230
